route_id,city,city_tier,source_lat,source_lng,dest_lat,dest_lng,source_subregion,source_zone,dest_subregion,dest_zone,distance_km,base_time_min,timestamp,time_of_day,day_of_week,hour,is_holiday,weather_condition,traffic_level,cab_type,cab_availability,surge_multiplier,base_price_per_km,per_minute_rate,estimated_time_min,fare_amount
1533,Hyderabad,2,17.243224,78.424494,17.389724,78.502383,RGIA Terminal 1,Airport,Kachiguda Station,Railway,24.43,32.02,2026-06-21T16:00,Afternoon,Sunday,16,0,Cloudy,Low,Mini,15,1.0,10.0,1.8,36.71,374.15
1533,Hyderabad,2,17.243224,78.424494,17.389724,78.502383,RGIA Terminal 1,Airport,Kachiguda Station,Railway,24.43,32.02,2026-06-02T10:00,Afternoon,Tuesday,10,0,Sunny,Low,Sedan,15,1.0,10.0,1.8,34.74,541.94
1533,Hyderabad,2,17.243224,78.424494,17.389724,78.502383,RGIA Terminal 1,Airport,Kachiguda Station,Railway,24.43,32.02,2026-06-18T10:00,Afternoon,Thursday,10,0,Sunny,Low,Sedan,15,1.0,10.0,1.8,38.02,747.57
1533,Hyderabad,2,17.243224,78.424494,17.389724,78.502383,RGIA Terminal 1,Airport,Kachiguda Station,Railway,24.43,32.02,2026-06-05T05:00,Night,Friday,5,0,Sunny,Low,Mini,15,1.12,10.0,1.8,36.81,555.64
1534,Hyderabad,2,17.430723,78.501404,17.490655,78.393374,Secunderabad Junction,Railway,Kukatpally,Suburb,16.56,24.5,2026-06-21T10:00,Afternoon,Sunday,10,0,Cloudy,Medium,Mini,12,1.3,10.0,1.8,37.72,356.97
1534,Hyderabad,2,17.430723,78.501404,17.490655,78.393374,Secunderabad Junction,Railway,Kukatpally,Suburb,16.56,24.5,2026-06-12T18:00,Evening,Friday,18,0,Sunny,High,Mini,12,1.65,10.0,1.8,46.6,453.59
1534,Hyderabad,2,17.430723,78.501404,17.490655,78.393374,Secunderabad Junction,Railway,Kukatpally,Suburb,16.56,24.5,2026-06-06T11:00,Afternoon,Saturday,11,0,Cloudy,Medium,Mini,12,1.37,10.0,1.8,37.23,374.07
1534,Hyderabad,2,17.430723,78.501404,17.490655,78.393374,Secunderabad Junction,Railway,Kukatpally,Suburb,16.56,24.5,2026-06-25T13:00,Afternoon,Thursday,13,0,Rainy,High,SUV,12,1.63,10.0,1.8,37.43,1154.46
1534,Hyderabad,2,17.430723,78.501404,17.490655,78.393374,Secunderabad Junction,Railway,Kukatpally,Suburb,16.56,24.5,2026-06-25T09:00,Morning,Thursday,9,0,Cloudy,High,SUV,12,1.44,10.0,1.8,42.69,905.86
1535,Hyderabad,2,17.398045,78.563759,17.433875,78.403331,Uppal,Suburb,Jubilee Hills,City Center,21.51,29.9,2026-06-20T06:00,Morning,Saturday,6,0,Cloudy,Low,Mini,5,1.56,10.0,1.8,36.74,414.05
1535,Hyderabad,2,17.398045,78.563759,17.433875,78.403331,Uppal,Suburb,Jubilee Hills,City Center,21.51,29.9,2026-06-22T19:00,Evening,Monday,19,0,Cloudy,Low,Mini,5,1.78,10.0,1.8,33.76,424.3
1535,Hyderabad,2,17.398045,78.563759,17.433875,78.403331,Uppal,Suburb,Jubilee Hills,City Center,21.51,29.9,2026-06-09T08:00,Morning,Tuesday,8,0,Cloudy,Low,SUV,5,1.68,10.0,1.8,36.28,963.76
1535,Hyderabad,2,17.398045,78.563759,17.433875,78.403331,Uppal,Suburb,Jubilee Hills,City Center,21.51,29.9,2026-06-28T06:00,Morning,Sunday,6,0,Cloudy,Low,Sedan,5,1.54,10.0,1.8,36.14,502.23
1535,Hyderabad,2,17.398045,78.563759,17.433875,78.403331,Uppal,Suburb,Jubilee Hills,City Center,21.51,29.9,2026-06-23T09:00,Morning,Tuesday,9,0,Cloudy,Low,SUV,5,1.68,10.0,1.8,33.33,816.56
1537,Hyderabad,2,17.237567,78.428254,17.441654,78.346159,RGIA Terminal 1,Airport,Gachibowli,Suburb,31.98,28.65,2026-06-24T15:00,Afternoon,Wednesday,15,0,Sunny,Low,Mini,15,1.0,10.0,1.8,33.3,633.19
1537,Hyderabad,2,17.237567,78.428254,17.441654,78.346159,RGIA Terminal 1,Airport,Gachibowli,Suburb,31.98,28.65,2026-06-06T13:00,Afternoon,Saturday,13,0,Sunny,Low,Mini,15,1.0,10.0,1.8,35.3,633.99
1537,Hyderabad,2,17.237567,78.428254,17.441654,78.346159,RGIA Terminal 1,Airport,Gachibowli,Suburb,31.98,28.65,2026-06-07T10:00,Afternoon,Sunday,10,0,Cloudy,Low,Mini,15,1.01,10.0,1.8,32.74,613.96
1537,Hyderabad,2,17.237567,78.428254,17.441654,78.346159,RGIA Terminal 1,Airport,Gachibowli,Suburb,31.98,28.65,2026-06-11T11:00,Afternoon,Thursday,11,0,Sunny,Low,Sedan,15,1.04,10.0,1.8,32.37,799.95
1537,Hyderabad,2,17.237567,78.428254,17.441654,78.346159,RGIA Terminal 1,Airport,Gachibowli,Suburb,31.98,28.65,2026-06-02T17:00,Evening,Tuesday,17,0,Rainy,Low,Mini,15,1.26,10.0,1.8,34.58,889.29
1538,Hyderabad,2,17.518768,78.344949,17.389218,78.504108,Miyapur,Suburb,Kachiguda Station,Railway,27.42,37.48,2026-06-04T20:00,Evening,Thursday,20,0,Sunny,Medium,Mini,5,1.83,10.0,1.8,50.69,664.42
1538,Hyderabad,2,17.518768,78.344949,17.389218,78.504108,Miyapur,Suburb,Kachiguda Station,Railway,27.42,37.48,2026-06-27T22:00,Night,Saturday,22,0,Cloudy,Low,Sedan,5,1.8,10.0,1.8,41.09,723.81
1538,Hyderabad,2,17.518768,78.344949,17.389218,78.504108,Miyapur,Suburb,Kachiguda Station,Railway,27.42,37.48,2026-06-28T19:00,Evening,Sunday,19,0,Sunny,Low,Mini,5,1.84,10.0,1.8,44.26,614.62
1538,Hyderabad,2,17.518768,78.344949,17.389218,78.504108,Miyapur,Suburb,Kachiguda Station,Railway,27.42,37.48,2026-06-21T16:00,Afternoon,Sunday,16,0,Cloudy,Low,Mini,5,1.65,10.0,1.8,42.72,809.61
1538,Hyderabad,2,17.518768,78.344949,17.389218,78.504108,Miyapur,Suburb,Kachiguda Station,Railway,27.42,37.48,2026-06-06T23:00,Night,Saturday,23,0,Cloudy,Low,SUV,5,1.63,10.0,1.8,39.32,1108.76
1539,Hyderabad,2,17.412917,78.443258,17.435863,78.347237,Banjara Hills,City Center,Gachibowli,Suburb,14.01,20.9,2026-06-03T08:00,Morning,Wednesday,8,0,Sunny,Medium,Sedan,10,1.34,10.0,1.8,34.49,351.37
1539,Hyderabad,2,17.412917,78.443258,17.435863,78.347237,Banjara Hills,City Center,Gachibowli,Suburb,14.01,20.9,2026-06-13T18:00,Evening,Saturday,18,0,Rainy,Medium,Mini,10,1.71,10.0,1.8,34.14,600.57
1539,Hyderabad,2,17.412917,78.443258,17.435863,78.347237,Banjara Hills,City Center,Gachibowli,Suburb,14.01,20.9,2026-06-17T18:00,Evening,Wednesday,18,0,Rainy,High,Mini,10,1.94,10.0,1.8,37.6,414.8
1539,Hyderabad,2,17.412917,78.443258,17.435863,78.347237,Banjara Hills,City Center,Gachibowli,Suburb,14.01,20.9,2026-06-06T17:00,Evening,Saturday,17,0,Cloudy,Medium,SUV,10,1.63,10.0,1.8,33.78,497.12
1539,Hyderabad,2,17.412917,78.443258,17.435863,78.347237,Banjara Hills,City Center,Gachibowli,Suburb,14.01,20.9,2026-06-14T22:00,Night,Sunday,22,0,Sunny,Low,SUV,10,1.44,10.0,1.8,24.79,513.08
1540,Hyderabad,2,17.444333,78.353099,17.238345,78.420281,Gachibowli,Suburb,RGIA Terminal 2,Airport,30.72,25.95,2026-06-22T15:00,Afternoon,Monday,15,0,Cloudy,Low,SUV,5,1.41,10.0,1.8,33.66,856.7
1540,Hyderabad,2,17.444333,78.353099,17.238345,78.420281,Gachibowli,Suburb,RGIA Terminal 2,Airport,30.72,25.95,2026-06-25T11:00,Afternoon,Thursday,11,0,Rainy,Low,SUV,5,1.78,10.0,1.8,31.91,940.44
1540,Hyderabad,2,17.444333,78.353099,17.238345,78.420281,Gachibowli,Suburb,RGIA Terminal 2,Airport,30.72,25.95,2026-06-10T05:00,Night,Wednesday,5,0,Sunny,Low,Sedan,5,1.64,10.0,1.8,30.29,759.51
1540,Hyderabad,2,17.444333,78.353099,17.238345,78.420281,Gachibowli,Suburb,RGIA Terminal 2,Airport,30.72,25.95,2026-06-17T04:00,Night,Wednesday,4,0,Cloudy,Low,Sedan,5,1.53,10.0,1.8,29.19,952.84
1540,Hyderabad,2,17.444333,78.353099,17.238345,78.420281,Gachibowli,Suburb,RGIA Terminal 2,Airport,30.72,25.95,2026-06-19T23:00,Night,Friday,23,0,Cloudy,Low,SUV,5,1.64,10.0,1.8,31.9,1406.57
1541,Hyderabad,2,17.449596,78.392594,17.396331,78.470872,Madhapur,City Center,Hyderabad Deccan,Railway,13.22,18.79,2026-06-21T22:00,Night,Sunday,22,0,Sunny,Low,Sedan,10,1.41,10.0,1.8,27.73,688.03
1541,Hyderabad,2,17.449596,78.392594,17.396331,78.470872,Madhapur,City Center,Hyderabad Deccan,Railway,13.22,18.79,2026-06-24T21:00,Night,Wednesday,21,0,Cloudy,Low,Sedan,10,1.31,10.0,1.8,21.56,571.21
1541,Hyderabad,2,17.449596,78.392594,17.396331,78.470872,Madhapur,City Center,Hyderabad Deccan,Railway,13.22,18.79,2026-06-02T21:00,Night,Tuesday,21,0,Sunny,Low,Sedan,10,1.26,10.0,1.8,22.02,267.27
1541,Hyderabad,2,17.449596,78.392594,17.396331,78.470872,Madhapur,City Center,Hyderabad Deccan,Railway,13.22,18.79,2026-06-02T09:00,Morning,Tuesday,9,0,Sunny,High,SUV,10,1.73,10.0,1.8,34.97,515.17
1541,Hyderabad,2,17.449596,78.392594,17.396331,78.470872,Madhapur,City Center,Hyderabad Deccan,Railway,13.22,18.79,2026-06-29T19:00,Evening,Monday,19,0,Cloudy,High,SUV,10,1.78,10.0,1.8,33.24,546.26
1542,Hyderabad,2,17.435984,78.444239,17.403117,78.572529,Ameerpet,City Center,Uppal,Suburb,16.8,23.57,2026-06-28T08:00,Morning,Sunday,8,0,Sunny,Medium,Sedan,10,1.6,10.0,1.8,30.71,399.53
1542,Hyderabad,2,17.435984,78.444239,17.403117,78.572529,Ameerpet,City Center,Uppal,Suburb,16.8,23.57,2026-06-08T19:00,Evening,Monday,19,0,Cloudy,High,Sedan,10,1.53,10.0,1.8,40.42,735.32
1542,Hyderabad,2,17.435984,78.444239,17.403117,78.572529,Ameerpet,City Center,Uppal,Suburb,16.8,23.57,2026-06-21T17:00,Evening,Sunday,17,0,Cloudy,Medium,Sedan,10,1.57,10.0,1.8,35.31,439.94
1542,Hyderabad,2,17.435984,78.444239,17.403117,78.572529,Ameerpet,City Center,Uppal,Suburb,16.8,23.57,2026-06-21T16:00,Afternoon,Sunday,16,0,Cloudy,Low,SUV,10,1.19,10.0,1.8,28.89,303.84
1542,Hyderabad,2,17.435984,78.444239,17.403117,78.572529,Ameerpet,City Center,Uppal,Suburb,16.8,23.57,2026-06-22T02:00,Night,Monday,2,0,Sunny,Low,Sedan,10,1.39,10.0,1.8,25.78,410.83
1543,Hyderabad,2,17.436589,78.505217,17.395178,78.465466,Secunderabad Junction,Railway,Hyderabad Deccan,Railway,8.22,12.73,2026-06-09T23:00,Night,Tuesday,23,0,Sunny,Low,Sedan,12,1.45,10.0,1.8,17.01,266.65
1543,Hyderabad,2,17.436589,78.505217,17.395178,78.465466,Secunderabad Junction,Railway,Hyderabad Deccan,Railway,8.22,12.73,2026-06-29T00:00,Night,Monday,0,0,Cloudy,Low,Mini,12,1.32,10.0,1.8,21.24,268.94
1543,Hyderabad,2,17.436589,78.505217,17.395178,78.465466,Secunderabad Junction,Railway,Hyderabad Deccan,Railway,8.22,12.73,2026-06-16T03:00,Night,Tuesday,3,0,Sunny,Low,SUV,12,1.33,10.0,1.8,18.34,702.46
1543,Hyderabad,2,17.436589,78.505217,17.395178,78.465466,Secunderabad Junction,Railway,Hyderabad Deccan,Railway,8.22,12.73,2026-06-03T02:00,Night,Wednesday,2,0,Sunny,Low,Sedan,12,1.2,10.0,1.8,17.89,269.47
1543,Hyderabad,2,17.436589,78.505217,17.395178,78.465466,Secunderabad Junction,Railway,Hyderabad Deccan,Railway,8.22,12.73,2026-06-26T23:00,Night,Friday,23,1,Rainy,Low,Sedan,12,1.71,10.0,1.8,19.26,336.11
1544,Hyderabad,2,17.391306,78.471213,17.404646,78.564332,Hyderabad Deccan,Railway,Uppal,Suburb,12.47,17.17,2026-06-10T07:00,Morning,Wednesday,7,0,Sunny,Medium,Mini,12,1.35,10.0,1.8,26.38,262.77
1544,Hyderabad,2,17.391306,78.471213,17.404646,78.564332,Hyderabad Deccan,Railway,Uppal,Suburb,12.47,17.17,2026-06-04T09:00,Morning,Thursday,9,0,Sunny,Medium,Sedan,12,1.42,10.0,1.8,23.45,312.66
1544,Hyderabad,2,17.391306,78.471213,17.404646,78.564332,Hyderabad Deccan,Railway,Uppal,Suburb,12.47,17.17,2026-06-06T22:00,Night,Saturday,22,0,Cloudy,Low,Sedan,12,1.39,10.0,1.8,22.95,356.85
1544,Hyderabad,2,17.391306,78.471213,17.404646,78.564332,Hyderabad Deccan,Railway,Uppal,Suburb,12.47,17.17,2026-06-30T19:00,Evening,Tuesday,19,0,Rainy,High,Mini,12,2.0,10.0,1.8,31.25,687.72
1544,Hyderabad,2,17.391306,78.471213,17.404646,78.564332,Hyderabad Deccan,Railway,Uppal,Suburb,12.47,17.17,2026-06-27T05:00,Night,Saturday,5,0,Rainy,Low,Mini,12,1.64,10.0,1.8,20.07,609.68
1545,Hyderabad,2,17.350296,78.549985,17.431931,78.497875,LB Nagar,Suburb,Secunderabad Junction,Railway,15.39,20.92,2026-06-15T14:00,Afternoon,Monday,14,0,Sunny,Low,SUV,5,1.5,10.0,1.8,28.77,444.31
1545,Hyderabad,2,17.350296,78.549985,17.431931,78.497875,LB Nagar,Suburb,Secunderabad Junction,Railway,15.39,20.92,2026-06-08T02:00,Night,Monday,2,0,Cloudy,Low,Mini,5,1.71,10.0,1.8,28.11,344.33
1545,Hyderabad,2,17.350296,78.549985,17.431931,78.497875,LB Nagar,Suburb,Secunderabad Junction,Railway,15.39,20.92,2026-06-19T06:00,Morning,Friday,6,0,Cloudy,Low,Sedan,5,1.75,10.0,1.8,27.13,409.4
1545,Hyderabad,2,17.350296,78.549985,17.431931,78.497875,LB Nagar,Suburb,Secunderabad Junction,Railway,15.39,20.92,2026-06-09T09:00,Morning,Tuesday,9,0,Cloudy,Low,SUV,5,1.75,10.0,1.8,25.12,571.38
1545,Hyderabad,2,17.350296,78.549985,17.431931,78.497875,LB Nagar,Suburb,Secunderabad Junction,Railway,15.39,20.92,2026-06-04T01:00,Night,Thursday,1,0,Sunny,Low,Sedan,5,1.52,10.0,1.8,22.38,306.94
1546,Hyderabad,2,17.515426,78.342742,17.403434,78.567339,Miyapur,Suburb,Uppal,Suburb,31.11,42.18,2026-06-11T17:00,Evening,Thursday,17,0,Sunny,Medium,SUV,5,1.73,10.0,1.8,56.8,1679.25
1546,Hyderabad,2,17.515426,78.342742,17.403434,78.567339,Miyapur,Suburb,Uppal,Suburb,31.11,42.18,2026-06-16T01:00,Night,Tuesday,1,0,Sunny,Low,Mini,5,1.81,10.0,1.8,47.64,951.34
1546,Hyderabad,2,17.515426,78.342742,17.403434,78.567339,Miyapur,Suburb,Uppal,Suburb,31.11,42.18,2026-06-21T13:00,Afternoon,Sunday,13,0,Cloudy,Low,SUV,5,1.37,10.0,1.8,47.37,772.97
1546,Hyderabad,2,17.515426,78.342742,17.403434,78.567339,Miyapur,Suburb,Uppal,Suburb,31.11,42.18,2026-06-05T00:00,Night,Friday,0,0,Cloudy,Low,Sedan,5,1.6,10.0,1.8,49.42,863.55
1546,Hyderabad,2,17.515426,78.342742,17.403434,78.567339,Miyapur,Suburb,Uppal,Suburb,31.11,42.18,2026-06-28T09:00,Morning,Sunday,9,0,Sunny,Low,Sedan,5,1.78,10.0,1.8,49.08,1157.93
1547,Hyderabad,2,17.444982,78.39524,17.415732,78.439193,Madhapur,City Center,Banjara Hills,City Center,7.95,10.51,2026-06-13T17:00,Evening,Saturday,17,0,Rainy,High,Sedan,10,1.84,10.0,1.8,24.79,270.88
1547,Hyderabad,2,17.444982,78.39524,17.415732,78.439193,Madhapur,City Center,Banjara Hills,City Center,7.95,10.51,2026-06-04T14:00,Afternoon,Thursday,14,0,Rainy,High,SUV,10,1.64,10.0,1.8,21.22,291.86
1547,Hyderabad,2,17.444982,78.39524,17.415732,78.439193,Madhapur,City Center,Banjara Hills,City Center,7.95,10.51,2026-06-09T19:00,Evening,Tuesday,19,0,Cloudy,High,SUV,10,1.66,10.0,1.8,21.24,806.49
1547,Hyderabad,2,17.444982,78.39524,17.415732,78.439193,Madhapur,City Center,Banjara Hills,City Center,7.95,10.51,2026-06-24T01:00,Night,Wednesday,1,0,Cloudy,Low,Sedan,10,1.29,10.0,1.8,13.16,210.23
1547,Hyderabad,2,17.444982,78.39524,17.415732,78.439193,Madhapur,City Center,Banjara Hills,City Center,7.95,10.51,2026-06-24T06:00,Morning,Wednesday,6,0,Cloudy,High,Sedan,10,1.59,10.0,1.8,18.05,205.92
1548,Hyderabad,2,17.401825,78.571414,17.512736,78.344949,Uppal,Suburb,Miyapur,Suburb,32.29,45.22,2026-06-30T23:00,Night,Tuesday,23,0,Cloudy,Low,SUV,5,1.64,10.0,1.8,46.23,1060.53
1548,Hyderabad,2,17.401825,78.571414,17.512736,78.344949,Uppal,Suburb,Miyapur,Suburb,32.29,45.22,2026-06-11T08:00,Morning,Thursday,8,0,Sunny,Low,Mini,5,1.57,10.0,1.8,45.08,606.24
1548,Hyderabad,2,17.401825,78.571414,17.512736,78.344949,Uppal,Suburb,Miyapur,Suburb,32.29,45.22,2026-06-15T05:00,Night,Monday,5,0,Cloudy,Low,Sedan,5,1.53,10.0,1.8,48.56,697.1
1548,Hyderabad,2,17.401825,78.571414,17.512736,78.344949,Uppal,Suburb,Miyapur,Suburb,32.29,45.22,2026-06-24T19:00,Evening,Wednesday,19,0,Cloudy,Low,Sedan,5,1.7,10.0,1.8,46.34,1076.21
1548,Hyderabad,2,17.401825,78.571414,17.512736,78.344949,Uppal,Suburb,Miyapur,Suburb,32.29,45.22,2026-06-23T02:00,Night,Tuesday,2,0,Rainy,Low,Mini,5,2.0,10.0,1.8,45.31,822.61
1549,Hyderabad,2,17.418931,78.436052,17.237333,78.432906,Banjara Hills,City Center,RGIA Terminal 1,Airport,28.67,39.36,2026-06-17T11:00,Afternoon,Wednesday,11,0,Sunny,Medium,SUV,10,1.41,10.0,1.8,49.11,1010.4
1549,Hyderabad,2,17.418931,78.436052,17.237333,78.432906,Banjara Hills,City Center,RGIA Terminal 1,Airport,28.67,39.36,2026-06-19T16:00,Afternoon,Friday,16,0,Sunny,Medium,Sedan,10,1.27,10.0,1.8,53.46,526.86
1549,Hyderabad,2,17.418931,78.436052,17.237333,78.432906,Banjara Hills,City Center,RGIA Terminal 1,Airport,28.67,39.36,2026-06-23T03:00,Night,Tuesday,3,0,Rainy,Low,Mini,10,1.66,10.0,1.8,42.21,550.06
1549,Hyderabad,2,17.418931,78.436052,17.237333,78.432906,Banjara Hills,City Center,RGIA Terminal 1,Airport,28.67,39.36,2026-06-05T03:00,Night,Friday,3,0,Sunny,Low,SUV,10,1.34,10.0,1.8,44.26,1129.62
1549,Hyderabad,2,17.418931,78.436052,17.237333,78.432906,Banjara Hills,City Center,RGIA Terminal 1,Airport,28.67,39.36,2026-06-08T19:00,Evening,Monday,19,0,Cloudy,Medium,Sedan,10,1.6,10.0,1.8,57.54,903.11
1550,Hyderabad,2,17.440684,78.353476,17.384896,78.497693,Gachibowli,Suburb,Kachiguda Station,Railway,19.09,28.39,2026-06-11T16:00,Afternoon,Thursday,16,0,Sunny,Low,SUV,5,1.58,10.0,1.8,33.8,494.58
1550,Hyderabad,2,17.440684,78.353476,17.384896,78.497693,Gachibowli,Suburb,Kachiguda Station,Railway,19.09,28.39,2026-06-10T01:00,Night,Wednesday,1,0,Sunny,Low,Sedan,5,1.58,10.0,1.8,34.18,836.77
1550,Hyderabad,2,17.440684,78.353476,17.384896,78.497693,Gachibowli,Suburb,Kachiguda Station,Railway,19.09,28.39,2026-06-19T08:00,Morning,Friday,8,0,Sunny,Low,SUV,5,1.61,10.0,1.8,32.98,935.35
1550,Hyderabad,2,17.440684,78.353476,17.384896,78.497693,Gachibowli,Suburb,Kachiguda Station,Railway,19.09,28.39,2026-06-19T14:00,Afternoon,Friday,14,0,Sunny,Low,SUV,5,1.43,10.0,1.8,32.5,814.85
1550,Hyderabad,2,17.440684,78.353476,17.384896,78.497693,Gachibowli,Suburb,Kachiguda Station,Railway,19.09,28.39,2026-06-24T03:00,Night,Wednesday,3,0,Rainy,Low,Sedan,5,1.93,10.0,1.8,30.35,931.01
1551,Hyderabad,2,17.390347,78.465441,17.343125,78.555478,Hyderabad Deccan,Railway,LB Nagar,Suburb,13.9,18.02,2026-06-23T00:00,Night,Tuesday,0,0,Rainy,Low,SUV,12,1.54,10.0,1.8,26.91,672.93
1551,Hyderabad,2,17.390347,78.465441,17.343125,78.555478,Hyderabad Deccan,Railway,LB Nagar,Suburb,13.9,18.02,2026-06-03T17:00,Evening,Wednesday,17,0,Sunny,High,Mini,12,1.81,10.0,1.8,27.8,722.43
1551,Hyderabad,2,17.390347,78.465441,17.343125,78.555478,Hyderabad Deccan,Railway,LB Nagar,Suburb,13.9,18.02,2026-06-02T11:00,Afternoon,Tuesday,11,0,Sunny,Medium,SUV,12,1.29,10.0,1.8,25.46,415.04
1551,Hyderabad,2,17.390347,78.465441,17.343125,78.555478,Hyderabad Deccan,Railway,LB Nagar,Suburb,13.9,18.02,2026-06-15T05:00,Night,Monday,5,0,Cloudy,Low,Sedan,12,1.29,10.0,1.8,22.59,375.83
1551,Hyderabad,2,17.390347,78.465441,17.343125,78.555478,Hyderabad Deccan,Railway,LB Nagar,Suburb,13.9,18.02,2026-06-09T03:00,Night,Tuesday,3,0,Cloudy,Low,SUV,12,1.33,10.0,1.8,25.64,543.22
1552,Hyderabad,2,17.23977,78.419672,17.391175,78.464263,RGIA Terminal 2,Airport,Hyderabad Deccan,Railway,24.2,31.04,2026-06-29T15:00,Afternoon,Monday,15,0,Rainy,Low,Sedan,15,1.13,10.0,1.8,38.9,550.52
1552,Hyderabad,2,17.23977,78.419672,17.391175,78.464263,RGIA Terminal 2,Airport,Hyderabad Deccan,Railway,24.2,31.04,2026-06-15T05:00,Night,Monday,5,0,Cloudy,Low,SUV,15,1.18,10.0,1.8,34.41,835.84
1552,Hyderabad,2,17.23977,78.419672,17.391175,78.464263,RGIA Terminal 2,Airport,Hyderabad Deccan,Railway,24.2,31.04,2026-06-23T21:00,Night,Tuesday,21,0,Cloudy,Low,Sedan,15,1.11,10.0,1.8,34.72,579.96
1552,Hyderabad,2,17.23977,78.419672,17.391175,78.464263,RGIA Terminal 2,Airport,Hyderabad Deccan,Railway,24.2,31.04,2026-06-09T19:00,Evening,Tuesday,19,0,Cloudy,Low,Mini,15,1.14,10.0,1.8,36.24,481.11
1552,Hyderabad,2,17.23977,78.419672,17.391175,78.464263,RGIA Terminal 2,Airport,Hyderabad Deccan,Railway,24.2,31.04,2026-06-13T18:00,Evening,Saturday,18,0,Rainy,Low,Sedan,15,1.27,10.0,1.8,36.01,665.85
1553,Hyderabad,2,17.344417,78.554214,17.433468,78.502539,LB Nagar,Suburb,Secunderabad Junction,Railway,16.4,22.07,2026-06-02T20:00,Evening,Tuesday,20,0,Sunny,Low,Mini,5,1.84,10.0,1.8,26.31,343.78
1553,Hyderabad,2,17.344417,78.554214,17.433468,78.502539,LB Nagar,Suburb,Secunderabad Junction,Railway,16.4,22.07,2026-06-06T18:00,Evening,Saturday,18,0,Rainy,Low,Sedan,5,2.0,10.0,1.8,24.78,470.9
1553,Hyderabad,2,17.344417,78.554214,17.433468,78.502539,LB Nagar,Suburb,Secunderabad Junction,Railway,16.4,22.07,2026-06-22T07:00,Morning,Monday,7,0,Sunny,Low,SUV,5,1.49,10.0,1.8,25.97,444.67
1553,Hyderabad,2,17.344417,78.554214,17.433468,78.502539,LB Nagar,Suburb,Secunderabad Junction,Railway,16.4,22.07,2026-06-16T19:00,Evening,Tuesday,19,0,Cloudy,Low,Mini,5,1.78,10.0,1.8,26.6,643.3
1553,Hyderabad,2,17.344417,78.554214,17.433468,78.502539,LB Nagar,Suburb,Secunderabad Junction,Railway,16.4,22.07,2026-06-09T06:00,Morning,Tuesday,6,0,Cloudy,Low,Mini,5,1.73,10.0,1.8,30.44,335.97
1554,Hyderabad,2,17.439502,78.469452,17.43115,78.496725,Begumpet,Railway,Secunderabad Junction,Railway,4.99,8.89,2026-06-12T18:00,Evening,Friday,18,0,Sunny,Medium,SUV,12,1.53,10.0,1.8,14.3,285.83
1554,Hyderabad,2,17.439502,78.469452,17.43115,78.496725,Begumpet,Railway,Secunderabad Junction,Railway,4.99,8.89,2026-06-11T12:00,Afternoon,Thursday,12,0,Sunny,Low,SUV,12,1.31,10.0,1.8,15.4,591.69
1554,Hyderabad,2,17.439502,78.469452,17.43115,78.496725,Begumpet,Railway,Secunderabad Junction,Railway,4.99,8.89,2026-06-08T02:00,Night,Monday,2,0,Cloudy,Low,Sedan,12,1.26,10.0,1.8,11.46,402.0
1554,Hyderabad,2,17.439502,78.469452,17.43115,78.496725,Begumpet,Railway,Secunderabad Junction,Railway,4.99,8.89,2026-06-18T11:00,Afternoon,Thursday,11,0,Sunny,Low,Sedan,12,1.14,10.0,1.8,13.42,139.56
1554,Hyderabad,2,17.439502,78.469452,17.43115,78.496725,Begumpet,Railway,Secunderabad Junction,Railway,4.99,8.89,2026-06-09T00:00,Night,Tuesday,0,0,Cloudy,Low,Mini,12,1.37,10.0,1.8,12.34,423.66
1555,Hyderabad,2,17.342197,78.549024,17.394881,78.470986,LB Nagar,Suburb,Hyderabad Deccan,Railway,12.54,16.2,2026-06-24T12:00,Afternoon,Wednesday,12,0,Rainy,Low,Sedan,5,1.87,10.0,1.8,19.59,397.81
1555,Hyderabad,2,17.342197,78.549024,17.394881,78.470986,LB Nagar,Suburb,Hyderabad Deccan,Railway,12.54,16.2,2026-06-11T03:00,Night,Thursday,3,0,Sunny,Low,SUV,5,1.73,10.0,1.8,22.29,461.95
1555,Hyderabad,2,17.342197,78.549024,17.394881,78.470986,LB Nagar,Suburb,Hyderabad Deccan,Railway,12.54,16.2,2026-06-15T00:00,Night,Monday,0,0,Sunny,Low,Mini,5,1.53,10.0,1.8,20.88,531.86
1555,Hyderabad,2,17.342197,78.549024,17.394881,78.470986,LB Nagar,Suburb,Hyderabad Deccan,Railway,12.54,16.2,2026-06-13T14:00,Afternoon,Saturday,14,0,Sunny,Low,SUV,5,1.5,10.0,1.8,17.08,413.16
1555,Hyderabad,2,17.342197,78.549024,17.394881,78.470986,LB Nagar,Suburb,Hyderabad Deccan,Railway,12.54,16.2,2026-06-30T15:00,Afternoon,Tuesday,15,0,Rainy,Low,Mini,5,1.77,10.0,1.8,23.51,298.65
1556,Hyderabad,2,17.437202,78.450426,17.490314,78.397252,Ameerpet,City Center,Kukatpally,Suburb,9.57,15.08,2026-06-20T17:00,Evening,Saturday,17,0,Rainy,Medium,Sedan,10,1.9,10.0,1.8,22.25,635.31
1556,Hyderabad,2,17.437202,78.450426,17.490314,78.397252,Ameerpet,City Center,Kukatpally,Suburb,9.57,15.08,2026-06-24T18:00,Evening,Wednesday,18,0,Cloudy,High,SUV,10,1.69,10.0,1.8,27.83,323.85
